reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
HB9FZG,JN37TM,47.521,7.625,4286,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9GZW,JN47BJ,47.396,8.125,65012,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9HIT,JN36HN,46.562,6.625,213,2026-07-17 16:18:00,2026-07-17 16:58:00,1
HB9HXZ,JN47BK,47.438,8.125,12460,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9ISH,JN37SN,47.562,7.542,1764,2026-07-14 17:04:00,2026-07-17 16:54:00,4
HB9PAE,JN47HM,47.521,8.625,1147,2026-07-14 17:04:00,2026-07-17 16:58:00,4
HB9RYZ,JN47GA,47.021,8.542,104059,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9TCS,JN36RW,46.938,7.458,73,2026-07-14 17:42:00,2026-07-17 16:12:00,4
HB9TJW,JN37,47.479,6.958,16,2026-07-15 08:12:00,2026-07-15 08:22:00,1
HB9TJW,JN37VK,47.438,7.792,24,2026-07-14 18:20:00,2026-07-15 08:10:00,2
HB9UFQ,JN36MV,46.896,7.042,3962,2026-07-14 17:06:00,2026-07-17 16:58:00,4
HB9VQQ,JN47KH,47.312,8.875,135934,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9VQQ/KE,JN47KH,47.312,8.875,85760,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9VQQ/RE,JN47KH,47.312,8.875,100472,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9VQQ/RL,JN47KH,47.312,8.875,107084,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HB9VQQ/RS,JN47KH,47.312,8.875,113727,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HC2FJ,FI07FT,-2.188,-79.542,432,2026-07-15 00:56:00,2026-07-17 06:32:00,3
HC5PH,FI06JS,-3.229,-79.208,10,2026-07-16 02:26:00,2026-07-16 11:26:00,1
HED5643,JN47EE,47.188,8.375,155,2026-07-14 19:10:00,2026-07-17 15:58:00,4
HG5CRH,JN97MK,47.438,19.042,4208,2026-07-14 17:04:00,2026-07-17 07:46:00,4
HI0SDR/3,FK49QO,19.604,-70.625,23,2026-07-14 22:02:00,2026-07-16 22:58:00,3
HI8T,FK58AK,18.438,-69.958,106,2026-07-15 03:48:00,2026-07-15 04:18:00,1
HK4RAU,FJ25,5.479,-75.042,4909,2026-07-14 17:08:00,2026-07-17 16:58:00,4
HL3AMO-1,PM36QJ,36.396,127.375,1,2026-07-15 07:32:00,2026-07-15 07:32:00,1
HP1COO,FJ08BN,8.562,-79.875,2135,2026-07-14 17:06:00,2026-07-17 11:32:00,4
HP2DFA,FJ09CG,9.271,-79.792,102,2026-07-14 19:20:00,2026-07-17 13:58:00,4
HS0ZGZ,OK16PX,16.979,103.292,4118,2026-07-14 17:00:00,2026-07-17 16:58:00,4
HS0ZLQ,OK15,15.479,102.958,268,2026-07-17 01:44:00,2026-07-17 12:18:00,1
HS0ZRQ,OK03CR,13.729,100.208,25,2026-07-17 11:54:00,2026-07-17 12:48:00,1
HS0ZRT,NK92WM,12.521,99.875,158,2026-07-15 07:38:00,2026-07-17 12:22:00,2
HZ1SF,LL34HQ,24.688,46.625,10357,2026-07-14 21:40:00,2026-07-17 16:58:00,4
I/DG1NP,JN67AA,47.021,12.042,24,2026-07-15 09:08:00,2026-07-15 09:28:00,1
I0UVN,JN61NL,41.479,13.125,125260,2026-07-14 17:00:00,2026-07-17 16:58:00,4
I1SKV,JN44CV,44.896,8.208,646,2026-07-15 08:44:00,2026-07-17 16:58:00,2
IK0OKY,JN61ES,41.771,12.375,53,2026-07-15 18:20:00,2026-07-17 16:56:00,3
IK4PKL,JN64GB,44.062,12.542,136,2026-07-17 10:46:00,2026-07-17 16:58:00,1
IK4RQE,JN54OI,44.354,11.208,4516,2026-07-17 07:22:00,2026-07-17 16:58:00,1
IK5ZVE/5,JN53HX,43.979,10.625,158,2026-07-14 19:02:00,2026-07-17 16:48:00,4
IK6IOQ,JN72CK,42.438,14.208,16771,2026-07-16 16:52:00,2026-07-17 16:58:00,2
IK6RAM,JN62WV,42.896,13.875,601,2026-07-16 19:12:00,2026-07-16 21:30:00,1
IK6ZEW,JN72CK,42.438,14.208,1103,2026-07-14 17:08:00,2026-07-17 16:52:00,4
IQ1AAS,JN44VD,44.146,9.792,1,2026-07-15 10:34:00,2026-07-15 10:34:00,1
IT9GSH,JM76GT,36.812,14.542,2140,2026-07-15 12:46:00,2026-07-17 16:58:00,2
IU0OQM,JN62,42.479,12.958,16887,2026-07-14 17:00:00,2026-07-17 16:58:00,4
IU0OQM,JN62WV,42.896,13.875,13,2026-07-16 19:40:00,2026-07-16 21:32:00,1
IU2FRL,JN55LK,45.438,10.958,296,2026-07-16 18:24:00,2026-07-16 20:14:00,1
IU2SOK,JN45JS,45.771,8.792,15,2026-07-14 20:14:00,2026-07-14 20:14:00,1
IU4VQZ,JN56JD,46.146,10.792,7,2026-07-15 14:38:00,2026-07-16 16:52:00,2
IU5MQQ,JN53NU,43.854,11.125,6867,2026-07-14 17:00:00,2026-07-17 16:58:00,4
IU8DSS,JN70DV,40.896,14.292,61,2026-07-16 21:16:00,2026-07-16 21:38:00,1
IU8NAS,JN71EC,41.104,14.375,24,2026-07-16 21:30:00,2026-07-16 21:40:00,1
IU8QRL,JN60XX,40.979,13.958,4,2026-07-16 20:28:00,2026-07-16 20:28:00,1
IV3HQC,JN66OF,46.229,13.208,9279,2026-07-14 17:00:00,2026-07-17 16:58:00,4
IV3VLN,JN66OC,46.104,13.208,842,2026-07-16 12:58:00,2026-07-17 16:58:00,2
IVZWB,JN65NT,45.812,13.125,148,2026-07-17 16:18:00,2026-07-17 16:58:00,1
IW0HRD,JN61GV,41.896,12.542,480,2026-07-15 04:44:00,2026-07-17 05:42:00,3
IW0RQH,JN62IW,42.938,12.708,4948,2026-07-14 17:02:00,2026-07-17 16:58:00,4
IW0RQJ,JN63HA,43.021,12.625,1134,2026-07-14 17:42:00,2026-07-17 16:56:00,4
IW2DMO,JN45UJ,45.396,9.708,184,2026-07-15 10:14:00,2026-07-17 16:56:00,3
IW2KPL,JN45TQ,45.688,9.625,11374,2026-07-14 17:02:00,2026-07-17 16:58:00,4
IW2NKE,JN63NP,43.646,13.125,424,2026-07-14 18:58:00,2026-07-17 04:22:00,4
IW2OHP,JN45LQ,45.688,8.958,571,2026-07-17 08:54:00,2026-07-17 16:58:00,1
IW3HBX,JN65AN,45.562,12.042,62250,2026-07-14 17:00:00,2026-07-17 16:58:00,4
IZ0FKE,JN61FW,41.938,12.458,12295,2026-07-14 17:00:00,2026-07-17 16:58:00,4
IZ1MLT,JN44LN,44.562,8.958,219,2026-07-15 07:44:00,2026-07-15 12:20:00,1
IZ6198SWL,JN61VQ,41.688,13.792,7125,2026-07-14 17:06:00,2026-07-17 16:56:00,4
IZ6QQTRX,JN63,43.479,12.958,12426,2026-07-14 17:00:00,2026-07-17 16:58:00,4
JA0VEU,PM85XV,35.896,137.958,1894,2026-07-14 17:24:00,2026-07-17 16:54:00,4
JA1KPF,QM06BB,36.062,140.125,436,2026-07-14 17:04:00,2026-07-17 16:48:00,4
JA5NVN,PM74EC,34.104,134.375,2905,2026-07-14 17:00:00,2026-07-17 16:58:00,4
JA5OPR,PM73,33.479,134.958,11,2026-07-15 01:38:00,2026-07-17 10:22:00,2
JA6SOQ,PM53AJ,33.396,130.042,22,2026-07-14 17:00:00,2026-07-16 19:00:00,3
JA7KBR,PM95WR,35.729,139.875,647,2026-07-14 17:06:00,2026-07-17 16:44:00,4
JA8VCW,QN03PC,43.104,141.292,8,2026-07-15 08:10:00,2026-07-17 12:12:00,3
JA8XMC,QN03SA,43.021,141.542,1112,2026-07-14 17:00:00,2026-07-17 15:38:00,4
JE1XVO,PM95VR,35.729,139.792,373,2026-07-14 17:04:00,2026-07-17 16:56:00,4
JF1MUX,PM95VR,35.729,139.792,157,2026-07-14 18:36:00,2026-07-17 15:30:00,4
JG1PIX,PM95SO,35.604,139.542,28,2026-07-14 17:14:00,2026-07-17 14:38:00,4
JG3HGD/SDR5,PM74UV,34.896,135.708,45,2026-07-14 17:12:00,2026-07-17 16:32:00,4
JH1HCG,PM95VW,35.938,139.792,1,2026-07-15 07:36:00,2026-07-15 07:36:00,1
JH3KTL,PM74OW,34.938,135.208,302,2026-07-14 17:02:00,2026-07-17 04:14:00,4
JH4GLG,PM64TN,34.562,133.625,950,2026-07-14 17:00:00,2026-07-17 16:50:00,4
JH9TJT,PM86,36.479,136.958,15,2026-07-15 09:38:00,2026-07-15 14:54:00,1
JI1HFJ,PM95SS,35.771,139.542,309,2026-07-14 17:06:00,2026-07-17 16:54:00,4
JJ1XRV,QM05DS,35.771,140.292,4,2026-07-17 05:28:00,2026-07-17 06:12:00,1
JK1QLQ,PM96MJ,36.396,139.042,258,2026-07-14 17:04:00,2026-07-17 06:56:00,4
JM8FLR/SDR,QM05BP,35.646,140.125,714,2026-07-14 17:06:00,2026-07-17 16:54:00,4
JO55HI,JO55HI,55.354,10.625,2324,2026-07-14 17:00:00,2026-07-17 16:54:00,4
JR5JEU,PM63IS,33.771,132.708,707,2026-07-14 17:00:00,2026-07-17 16:58:00,4
JW1ITS,JQ88AD,78.146,16.042,255,2026-07-14 17:08:00,2026-07-17 16:52:00,4
K0BHB-2,EN34IV,44.896,-93.292,8131,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K0BZ,EN44HR,44.729,-91.375,34,2026-07-16 05:20:00,2026-07-16 05:50:00,1
K0DEV,FM18JV,38.896,-77.208,350,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K0ED,CM97BQ,37.688,-121.875,14554,2026-07-14 17:02:00,2026-07-17 16:56:00,4
K0ESQ,BP51IN,61.562,-149.292,974,2026-07-14 17:06:00,2026-07-17 16:22:00,4
K0GU,DN70MQ,40.688,-104.958,1833,2026-07-14 17:00:00,2026-07-17 16:56:00,4
K0RAE/W,EN36AU,46.854,-93.958,1108,2026-07-14 17:26:00,2026-07-17 16:48:00,4
K0RE,EN43,43.479,-91.042,2699,2026-07-16 21:34:00,2026-07-17 16:58:00,2
K1BZ,FN54CI,44.354,-69.792,14447,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K1HTV-4,FM18AP,38.646,-77.958,3917,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K1MEA,DM33TP,33.646,-112.375,1102,2026-07-14 17:06:00,2026-07-17 16:58:00,4
K1MIZ,FN42HW,42.938,-71.375,1,2026-07-15 03:38:00,2026-07-15 03:38:00,1
K1NED,FN32HL,42.479,-73.375,200,2026-07-15 19:10:00,2026-07-16 05:40:00,2
K1PLL,FN42HH,42.312,-71.375,14,2026-07-17 01:28:00,2026-07-17 01:28:00,1
K1RA-4,FM18CR,38.729,-77.792,76534,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K1RKS/2,CN85MK,45.438,-122.958,2,2026-07-17 12:32:00,2026-07-17 12:34:00,1
K1RKS/2,CN85NF,45.229,-122.875,5,2026-07-17 03:02:00,2026-07-17 03:02:00,1
K1RKS/2,CN85OI,45.354,-122.792,4021,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K1RKS/2,CN85PI,45.354,-122.708,9,2026-07-17 01:46:00,2026-07-17 01:48:00,1
K1TE,FN41,41.479,-71.042,162,2026-07-16 00:26:00,2026-07-16 15:42:00,1
K1VL,FN33OM,43.521,-72.792,9073,2026-07-14 17:02:00,2026-07-17 16:58:00,4
K1YZY,FN41XR,41.729,-70.042,1166,2026-07-14 17:00:00,2026-07-17 16:56:00,4
K2DAK,DM33VQ,33.688,-112.208,23717,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K2JY,EM40,30.479,-91.042,2962,2026-07-14 17:02:00,2026-07-16 02:36:00,3
K2TKD,FN02PX,42.979,-78.708,28,2026-07-16 02:18:00,2026-07-16 02:24:00,1
K2ZA,FM29LO,39.604,-75.042,18510,2026-07-14 17:00:00,2026-07-17 16:56:00,4
K2ZN,FN13EC,43.104,-77.625,420,2026-07-14 17:04:00,2026-07-17 16:24:00,4
K3DFD,FN20LB,40.062,-75.042,17012,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K3FAW,FM18SI,38.354,-76.458,28,2026-07-17 07:26:00,2026-07-17 07:46:00,1
K3FEF,FN21MH,41.312,-74.958,69908,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K3GMQ,FN20LH,40.312,-75.042,92955,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K3JYD,FM09,39.479,-79.042,181,2026-07-17 15:02:00,2026-07-17 15:30:00,1
K3JYD,FM09TH,39.312,-78.375,3,2026-07-17 15:10:00,2026-07-17 15:26:00,1
K3JYD,FM09WD,39.146,-78.125,1,2026-07-17 15:14:00,2026-07-17 15:14:00,1
K3LR,EN91SE,41.188,-80.458,109098,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K3RPK,FN21HA,41.021,-75.375,278,2026-07-14 17:04:00,2026-07-17 16:42:00,4
K3SBP,FN20JB,40.062,-75.208,226,2026-07-14 17:10:00,2026-07-15 17:28:00,2
K3ZD,EL98PD,28.146,-80.708,2,2026-07-17 12:18:00,2026-07-17 12:30:00,1
K3ZV,EL99AA,29.021,-81.958,342,2026-07-17 14:22:00,2026-07-17 16:58:00,1
K4AGR,EM71GC,31.104,-85.458,7924,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K4BYN,FM05QU,35.854,-78.625,112,2026-07-16 22:58:00,2026-07-16 23:26:00,1
K4DDI,EL95UX,25.979,-80.292,17788,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K4FMH,EM52AA,32.021,-89.958,3057,2026-07-14 18:16:00,2026-07-17 16:58:00,4
K4JAH,FM05PS,35.771,-78.708,2467,2026-07-14 17:26:00,2026-07-17 16:56:00,4
K4JMW,EM77,37.479,-85.042,201,2026-07-17 14:42:00,2026-07-17 15:30:00,1
K4KDJ-15,EM97SF,37.229,-80.458,9036,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K4MMG,EM76EV,36.896,-85.625,6,2026-07-16 03:30:00,2026-07-16 03:44:00,1
K4NE,FM08MJ,38.396,-78.958,8064,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K4THB,EM83,33.479,-83.042,14,2026-07-17 12:42:00,2026-07-17 12:42:00,1
K4TOE,EM88EJ,38.396,-83.625,54,2026-07-17 10:56:00,2026-07-17 16:54:00,1
K4WOW,EM90EC,30.104,-81.625,395,2026-07-14 17:06:00,2026-07-14 23:38:00,1
K5DBW,EM11PF,31.229,-96.708,4273,2026-07-14 17:06:00,2026-07-17 16:56:00,4
K5EM,CN87UQ,47.688,-122.292,814,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5EM-1,CN87UQ,47.688,-122.292,3074,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5IJB,DM61,31.479,-107.042,165,2026-07-15 23:30:00,2026-07-17 04:48:00,3
K5JBT,EL29DS,29.771,-95.708,28909,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5KHK,FN13DC,43.104,-77.708,11035,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5MO,FM05,35.479,-79.042,58504,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5MO,FM05OV,35.896,-78.792,6,2026-07-17 11:54:00,2026-07-17 12:48:00,1
K5MO,FM05PK,35.438,-78.708,1,2026-07-17 12:44:00,2026-07-17 12:44:00,1
K5MO,FM05PN,35.562,-78.708,1,2026-07-16 22:52:00,2026-07-16 22:52:00,1
K5MO,FM05TP,35.646,-78.375,2,2026-07-14 19:00:00,2026-07-14 19:02:00,1
K5MO,FM05WS,35.771,-78.125,36,2026-07-14 20:22:00,2026-07-14 23:50:00,1
K5PK,EM10CI,30.354,-97.792,1636,2026-07-15 00:22:00,2026-07-17 04:38:00,3
K5QP,EM13SC,33.104,-96.458,9045,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5SWA,EM12,32.479,-97.042,3286,2026-07-14 22:04:00,2026-07-16 02:00:00,3
K5SWA,EM12KP,32.646,-97.125,36,2026-07-15 01:00:00,2026-07-15 17:34:00,1
K5VW,DM72SU,32.854,-104.458,8879,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K5XL,EM12KP,32.646,-97.125,30032,2026-07-14 21:40:00,2026-07-17 16:58:00,4
K6ACJ,DM03XQ,33.688,-118.042,142,2026-07-17 00:36:00,2026-07-17 05:44:00,1
K6CRS,DM04PH,34.312,-118.708,3783,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6FIB,CN84,44.479,-123.042,28,2026-07-14 20:24:00,2026-07-16 23:52:00,2
K6FOD,DM04WC,34.104,-118.125,18475,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6MCS,CM98HQ,38.688,-121.375,3358,2026-07-14 17:00:00,2026-07-17 15:32:00,4
K6NOG,DM13KL,33.479,-117.125,1589,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6PZB,CM88NK,38.438,-122.875,20538,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6RRP,DM12LW,32.938,-117.042,36590,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6VDU,CM98HK,38.438,-121.375,1139,2026-07-14 17:02:00,2026-07-17 16:58:00,4
K6VZK,DM13NH,33.312,-116.875,112001,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K6WH,DN70JO,40.604,-105.208,151,2026-07-15 01:16:00,2026-07-17 13:24:00,3
K7FTQ,DN13SP,43.646,-116.458,287,2026-07-15 07:18:00,2026-07-15 12:18:00,1
K7IAQ,CN88OC,48.104,-122.792,3,2026-07-16 03:54:00,2026-07-16 04:12:00,1
K7LEN,DN17IM,47.521,-117.292,3,2026-07-14 20:36:00,2026-07-14 20:36:00,1
K7LEN,DN17MI,47.354,-116.958,7,2026-07-16 05:50:00,2026-07-16 05:56:00,1
K7LEN,DN17NI,47.354,-116.875,8033,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K7LEN,DN17NJ,47.396,-116.875,62,2026-07-15 05:12:00,2026-07-15 05:26:00,1
K7LEN,DN17NK,47.438,-116.875,9,2026-07-15 05:10:00,2026-07-15 05:10:00,1
K7LEN,DN17NL,47.479,-116.875,8,2026-07-17 02:16:00,2026-07-17 02:16:00,1
K7MAP,DM41OX,31.979,-110.792,101,2026-07-14 17:02:00,2026-07-17 12:54:00,4
K7PKP,CN88TA,48.021,-122.375,1293,2026-07-14 23:06:00,2026-07-17 16:04:00,4
K7VNZ,CN84LA,44.021,-123.042,157,2026-07-14 22:38:00,2026-07-17 16:36:00,4
K8BMZ,EN74FR,44.729,-85.542,26838,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K8CHY,EM72GN,32.562,-85.458,423,2026-07-15 19:04:00,2026-07-15 20:58:00,1
K8NVH,EN82LM,42.521,-83.042,82,2026-07-14 19:26:00,2026-07-17 16:50:00,4
K8NVH-K0,EN82LM,42.521,-83.042,7710,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K8NVH-K0,EN82LN,42.562,-83.042,527,2026-07-16 22:08:00,2026-07-17 02:06:00,2
K8TK,EN72TC,42.104,-84.375,33,2026-07-15 14:54:00,2026-07-17 11:56:00,3
K8WTF,EN91,41.479,-81.042,578,2026-07-16 00:44:00,2026-07-16 04:32:00,1
K9AN,EN50WC,40.104,-88.125,43701,2026-07-14 18:28:00,2026-07-17 16:58:00,4
K9CZI,CN83MW,43.938,-122.958,46415,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9DZT,EN52WX,42.979,-88.125,49023,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9IMM,EN52CV,42.896,-89.792,47921,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9PAW,EN61AR,41.729,-87.958,304,2026-07-15 01:20:00,2026-07-17 11:28:00,3
K9SWX,EN50UC,40.104,-88.292,1683,2026-07-14 17:10:00,2026-07-17 16:54:00,4
K9TRV,EN82BI,42.354,-83.875,100692,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9TRV-2,EN82BI,42.354,-83.875,106969,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9TRV-4,EN82BI,42.354,-83.875,113019,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9TRV-5,EN82BI,42.354,-83.875,116823,2026-07-14 17:00:00,2026-07-17 16:58:00,4
K9WFR,CM87WL,37.479,-122.125,423,2026-07-14 17:08:00,2026-07-17 08:52:00,4
K9YWO,EN61FN,41.562,-87.542,1162,2026-07-14 17:04:00,2026-07-17 16:58:00,4
KA1R,FN42NE,42.188,-70.875,137,2026-07-14 22:40:00,2026-07-17 12:40:00,4
KA2ZOH,FN12TJ,42.396,-76.375,1937,2026-07-14 17:22:00,2026-07-17 16:52:00,4
KA3BWP2,FM18,38.479,-77.042,361,2026-07-15 00:44:00,2026-07-16 13:48:00,2
KA3BWP2,FM18FG,38.271,-77.542,3,2026-07-15 01:22:00,2026-07-15 02:42:00,1
KA3BWP2,FM18IU,38.854,-77.292,4,2026-07-15 02:42:00,2026-07-15 13:02:00,1
KA3BWP2,FM18IW,38.938,-77.292,1,2026-07-15 08:42:00,2026-07-15 08:42:00,1
KA3LNA,FM29DC,39.104,-75.708,20970,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KA3SKN,FM18KX,38.979,-77.125,240,2026-07-14 17:04:00,2026-07-17 16:52:00,4
KA4HOT,EM64PS,34.771,-86.708,42,2026-07-14 22:12:00,2026-07-14 23:20:00,1
KA4PKB/0,EN41KF,41.229,-91.125,12202,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KA5COI,EM15FH,35.312,-97.542,148,2026-07-17 15:30:00,2026-07-17 16:58:00,1
KA5F,EM13,33.479,-97.042,117,2026-07-16 03:54:00,2026-07-17 11:22:00,2
KA5F,EM13LA,33.021,-97.042,41,2026-07-16 04:50:00,2026-07-17 07:26:00,2
KA7OEI-9,DN40AO,40.604,-111.958,31275,2026-07-14 17:00:00,2026-07-17 04:18:00,4
KA9GAP,EM68QL,38.479,-86.625,3266,2026-07-14 22:58:00,2026-07-16 20:10:00,3
KB0LQJ,DN40CR,40.729,-111.792,359,2026-07-14 17:22:00,2026-07-17 16:48:00,4
KB0RFC,EM07CU,37.854,-99.792,1012,2026-07-15 04:02:00,2026-07-15 22:56:00,1
KB0VYG,EN11VI,41.354,-96.208,660,2026-07-16 10:14:00,2026-07-17 02:24:00,2
KB1QV,FN43,43.479,-71.042,1587,2026-07-14 17:04:00,2026-07-17 16:58:00,4
KB1QV,FN43LH,43.312,-71.042,1,2026-07-15 15:18:00,2026-07-15 15:18:00,1
KB1VC,FM19NG,39.271,-76.875,10193,2026-07-14 17:02:00,2026-07-17 16:56:00,4
KB2MEN,FN20OK,40.438,-74.792,51,2026-07-14 17:02:00,2026-07-15 01:24:00,2
KB3CNS,FN00MT,40.812,-78.958,9518,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB3EDF,FM18RH,38.312,-76.542,17367,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB3EOF,FM19FK,39.438,-77.542,105,2026-07-15 10:28:00,2026-07-16 11:06:00,2
KB3GTN,FM19GP,39.646,-77.458,36,2026-07-17 04:00:00,2026-07-17 04:04:00,1
KB3HGW,FM19OD,39.146,-76.792,6225,2026-07-14 17:02:00,2026-07-17 16:56:00,4
KB3HGW/A,FN00OP,40.646,-78.792,4292,2026-07-14 17:06:00,2026-07-17 16:52:00,4
KB3OIL,FM19,39.479,-77.042,807,2026-07-17 07:32:00,2026-07-17 16:58:00,1
KB3VR,FM19LA,39.021,-77.042,959,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KB4UR,EL98PL,28.479,-80.708,796,2026-07-14 17:06:00,2026-07-17 16:38:00,4
KB5WGT,FM19KB,39.062,-77.125,1206,2026-07-16 03:30:00,2026-07-17 02:22:00,2
KB7GF,DN06TA,46.021,-118.375,65531,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB7SVP/SDR5,DN07CW,47.938,-119.792,29104,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB8DOA,EL96MM,26.521,-80.958,9395,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB8EZX,EN91DK,41.438,-81.708,15689,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB8RCO,EN82CD,42.146,-83.792,570,2026-07-14 17:00:00,2026-07-15 04:52:00,2
KB8VIZ,OK03FP,13.646,100.458,1,2026-07-15 13:26:00,2026-07-15 13:26:00,1
KB8VME,EN61AS,41.771,-87.958,9886,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KB8VUC,EN72ER,42.729,-85.625,9283,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KB9OZE,EN71JE,41.188,-85.208,280,2026-07-15 11:36:00,2026-07-17 15:10:00,2
KC0FSH,EM29SF,39.229,-94.458,31,2026-07-17 10:38:00,2026-07-17 12:32:00,1
KC0IUY,EM29DA,39.021,-95.708,11,2026-07-16 02:18:00,2026-07-16 02:18:00,1
KC0KVR,EM48RP,38.646,-90.542,20021,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KC2AIZ,FN20WN,40.562,-74.125,6,2026-07-16 19:20:00,2026-07-16 19:40:00,1
KC2DAC,FN02SV,42.896,-78.458,37099,2026-07-14 17:24:00,2026-07-17 16:58:00,4
KC2FLY,FN10LG,40.271,-77.042,2,2026-07-17 16:56:00,2026-07-17 16:58:00,1
KC2G,FN21WA,41.021,-74.125,50604,2026-07-14 21:32:00,2026-07-17 16:58:00,4
KC2KCL,FN30GU,40.854,-73.458,1436,2026-07-14 17:06:00,2026-07-17 16:56:00,4
KC2STA-KIWI,FN22VX,42.979,-74.208,5037,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KC2STA1,FN22VX,42.979,-74.208,3499,2026-07-16 13:18:00,2026-07-17 16:58:00,2
KC2STA4,FN22,42.479,-75.042,8415,2026-07-14 17:00:00,2026-07-17 16:54:00,4
KC2STA4,FN22BG,42.271,-75.875,2,2026-07-15 08:56:00,2026-07-16 06:48:00,2
KC2STA4,FN22VX,42.979,-74.208,10,2026-07-14 19:24:00,2026-07-17 11:40:00,4
KC2VJW,DM79MA,39.021,-104.958,49,2026-07-14 19:10:00,2026-07-17 16:40:00,4
KC3MN,FN21CI,41.354,-75.792,1736,2026-07-14 17:02:00,2026-07-17 16:56:00,4
KC3RYJ,FN10NG,40.271,-76.875,45,2026-07-16 01:56:00,2026-07-16 23:04:00,1
KC3VNB,FN00,40.479,-79.042,88,2026-07-15 17:02:00,2026-07-15 17:34:00,1
KC3YBO,FN00NH,40.312,-78.875,183,2026-07-14 17:26:00,2026-07-17 16:56:00,4
KC4T,EM73TS,33.771,-84.375,145,2026-07-15 01:52:00,2026-07-17 09:26:00,3
KC5HHQ,EM13KE,33.188,-97.125,550,2026-07-15 06:04:00,2026-07-17 03:10:00,3
KC5YOD,EM13RA,33.021,-96.542,7,2026-07-14 23:56:00,2026-07-17 02:40:00,4
KC6HAI,DM43CO,33.604,-111.792,176,2026-07-14 17:14:00,2026-07-17 15:56:00,4
KC8QDR,EN91MH,41.312,-80.958,12518,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KC8WJD,EN82,42.479,-83.042,12,2026-07-17 04:04:00,2026-07-17 04:16:00,1
KC9EP,EM67FX,37.979,-87.542,196,2026-07-14 23:10:00,2026-07-17 16:56:00,4
KC9OAN,EN51XW,41.938,-88.042,4,2026-07-17 03:06:00,2026-07-17 03:20:00,1
KC9UXC,EM20FC,30.104,-95.542,81,2026-07-17 03:32:00,2026-07-17 04:14:00,1
KD0TBA,DN81LB,41.062,-103.042,439,2026-07-15 06:42:00,2026-07-17 16:56:00,3
