reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
K4FMH,EM52AA,32.021,-89.958,730,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K4JAH,FM05PS,35.771,-78.708,893,2026-07-16 18:06:00,2026-07-17 16:56:00,2
K4JMW,EM77,37.479,-85.042,201,2026-07-17 14:42:00,2026-07-17 15:30:00,1
K4KDJ-15,EM97SF,37.229,-80.458,2886,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K4NE,FM08MJ,38.396,-78.958,3010,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K4THB,EM83,33.479,-83.042,14,2026-07-17 12:42:00,2026-07-17 12:42:00,1
K4TOE,EM88EJ,38.396,-83.625,54,2026-07-17 10:56:00,2026-07-17 16:54:00,1
K5DBW,EM11PF,31.229,-96.708,1346,2026-07-16 17:04:00,2026-07-17 16:56:00,2
K5EM,CN87UQ,47.688,-122.292,266,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5EM-1,CN87UQ,47.688,-122.292,846,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5IJB,DM61,31.479,-107.042,90,2026-07-17 02:22:00,2026-07-17 04:48:00,1
K5JBT,EL29DS,29.771,-95.708,9011,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5KHK,FN13DC,43.104,-77.708,4234,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5MO,FM05,35.479,-79.042,21028,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5MO,FM05OV,35.896,-78.792,6,2026-07-17 11:54:00,2026-07-17 12:48:00,1
K5MO,FM05PK,35.438,-78.708,1,2026-07-17 12:44:00,2026-07-17 12:44:00,1
K5MO,FM05PN,35.562,-78.708,1,2026-07-16 22:52:00,2026-07-16 22:52:00,1
K5PK,EM10CI,30.354,-97.792,515,2026-07-16 23:20:00,2026-07-17 04:38:00,2
K5QP,EM13SC,33.104,-96.458,3000,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5VW,DM72SU,32.854,-104.458,2992,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K5XL,EM12KP,32.646,-97.125,8325,2026-07-17 02:12:00,2026-07-17 16:58:00,1
K6ACJ,DM03XQ,33.688,-118.042,142,2026-07-17 00:36:00,2026-07-17 05:44:00,1
K6CRS,DM04PH,34.312,-118.708,1144,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6FIB,CN84,44.479,-123.042,27,2026-07-16 23:20:00,2026-07-16 23:52:00,1
K6FOD,DM04WC,34.104,-118.125,6857,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6MCS,CM98HQ,38.688,-121.375,1263,2026-07-16 17:00:00,2026-07-17 15:32:00,2
K6NOG,DM13KL,33.479,-117.125,598,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6PZB,CM88NK,38.438,-122.875,7409,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6RRP,DM12LW,32.938,-117.042,12383,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6VDU,CM98HK,38.438,-121.375,569,2026-07-16 17:02:00,2026-07-17 16:58:00,2
K6VZK,DM13NH,33.312,-116.875,38731,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K6WH,DN70JO,40.604,-105.208,85,2026-07-17 00:44:00,2026-07-17 13:24:00,1
K7LEN,DN17NI,47.354,-116.875,3755,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K7LEN,DN17NL,47.479,-116.875,8,2026-07-17 02:16:00,2026-07-17 02:16:00,1
K7MAP,DM41OX,31.979,-110.792,40,2026-07-16 22:58:00,2026-07-17 12:54:00,2
K7PKP,CN88TA,48.021,-122.375,767,2026-07-17 00:04:00,2026-07-17 16:04:00,1
K7VNZ,CN84LA,44.021,-123.042,52,2026-07-16 23:04:00,2026-07-17 16:36:00,2
K8BMZ,EN74FR,44.729,-85.542,9567,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K8NVH,EN82LM,42.521,-83.042,71,2026-07-16 17:18:00,2026-07-17 16:50:00,2
K8NVH-K0,EN82LM,42.521,-83.042,2285,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K8NVH-K0,EN82LN,42.562,-83.042,527,2026-07-16 22:08:00,2026-07-17 02:06:00,2
K8TK,EN72TC,42.104,-84.375,32,2026-07-16 17:14:00,2026-07-17 11:56:00,2
K9AN,EN50WC,40.104,-88.125,16507,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9CZI,CN83MW,43.938,-122.958,17939,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9DZT,EN52WX,42.979,-88.125,12777,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9IMM,EN52CV,42.896,-89.792,1853,2026-07-16 17:04:00,2026-07-17 16:58:00,2
K9PAW,EN61AR,41.729,-87.958,68,2026-07-17 02:18:00,2026-07-17 11:28:00,1
K9SWX,EN50UC,40.104,-88.292,531,2026-07-16 17:08:00,2026-07-17 16:54:00,2
K9TRV,EN82BI,42.354,-83.875,37123,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9TRV-2,EN82BI,42.354,-83.875,38858,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9TRV-4,EN82BI,42.354,-83.875,40141,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9TRV-5,EN82BI,42.354,-83.875,42313,2026-07-16 17:00:00,2026-07-17 16:58:00,2
K9WFR,CM87WL,37.479,-122.125,115,2026-07-16 17:06:00,2026-07-17 08:52:00,2
K9YWO,EN61FN,41.562,-87.542,421,2026-07-16 20:24:00,2026-07-17 16:58:00,2
KA1R,FN42NE,42.188,-70.875,27,2026-07-16 22:40:00,2026-07-17 12:40:00,2
KA2ZOH,FN12TJ,42.396,-76.375,1261,2026-07-17 01:24:00,2026-07-17 16:52:00,1
KA3LNA,FM29DC,39.104,-75.708,7328,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KA3SKN,FM18KX,38.979,-77.125,113,2026-07-16 23:32:00,2026-07-17 16:52:00,2
KA4PKB/0,EN41KF,41.229,-91.125,5486,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KA5COI,EM15FH,35.312,-97.542,148,2026-07-17 15:30:00,2026-07-17 16:58:00,1
KA5F,EM13,33.479,-97.042,54,2026-07-17 02:06:00,2026-07-17 11:22:00,1
KA5F,EM13LA,33.021,-97.042,16,2026-07-17 02:22:00,2026-07-17 07:26:00,1
KA7OEI-9,DN40AO,40.604,-111.958,7105,2026-07-16 17:00:00,2026-07-17 04:18:00,2
KA9GAP,EM68QL,38.479,-86.625,383,2026-07-16 17:00:00,2026-07-16 20:10:00,1
KB0LQJ,DN40CR,40.729,-111.792,142,2026-07-16 17:06:00,2026-07-17 16:48:00,2
KB0VYG,EN11VI,41.354,-96.208,473,2026-07-16 17:00:00,2026-07-17 02:24:00,2
KB1QV,FN43,43.479,-71.042,463,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB1VC,FM19NG,39.271,-76.875,3493,2026-07-16 17:04:00,2026-07-17 16:56:00,2
KB3CNS,FN00MT,40.812,-78.958,3351,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB3EDF,FM18RH,38.312,-76.542,6404,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KB3GTN,FM19GP,39.646,-77.458,36,2026-07-17 04:00:00,2026-07-17 04:04:00,1
KB3HGW,FM19OD,39.146,-76.792,2224,2026-07-16 17:06:00,2026-07-17 16:56:00,2
KB3HGW/A,FN00OP,40.646,-78.792,1674,2026-07-16 17:06:00,2026-07-17 16:52:00,2
KB3OIL,FM19,39.479,-77.042,807,2026-07-17 07:32:00,2026-07-17 16:58:00,1
KB3VR,FM19LA,39.021,-77.042,296,2026-07-16 19:20:00,2026-07-17 16:56:00,2
KB4UR,EL98PL,28.479,-80.708,142,2026-07-16 18:48:00,2026-07-17 16:38:00,2
KB5WGT,FM19KB,39.062,-77.125,399,2026-07-16 17:06:00,2026-07-17 02:22:00,2
KB7GF,DN06TA,46.021,-118.375,23306,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB7SVP/SDR5,DN07CW,47.938,-119.792,10854,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB8DOA,EL96MM,26.521,-80.958,2932,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB8EZX,EN91DK,41.438,-81.708,5548,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB8VME,EN61AS,41.771,-87.958,3753,2026-07-16 17:06:00,2026-07-17 16:56:00,2
KB8VUC,EN72ER,42.729,-85.625,3010,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KB9OZE,EN71JE,41.188,-85.208,272,2026-07-17 11:10:00,2026-07-17 15:10:00,1
KC0FSH,EM29SF,39.229,-94.458,31,2026-07-17 10:38:00,2026-07-17 12:32:00,1
KC0KVR,EM48RP,38.646,-90.542,5431,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC2AIZ,FN20WN,40.562,-74.125,6,2026-07-16 19:20:00,2026-07-16 19:40:00,1
KC2DAC,FN02SV,42.896,-78.458,13463,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC2FLY,FN10LG,40.271,-77.042,2,2026-07-17 16:56:00,2026-07-17 16:58:00,1
KC2G,FN21WA,41.021,-74.125,20279,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC2KCL,FN30GU,40.854,-73.458,627,2026-07-16 17:00:00,2026-07-17 16:56:00,2
KC2STA-KIWI,FN22VX,42.979,-74.208,2647,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC2STA1,FN22VX,42.979,-74.208,2969,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC2STA4,FN22,42.479,-75.042,3253,2026-07-16 17:00:00,2026-07-17 16:54:00,2
KC2STA4,FN22VX,42.979,-74.208,3,2026-07-16 18:02:00,2026-07-17 11:40:00,2
KC2VJW,DM79MA,39.021,-104.958,10,2026-07-17 03:24:00,2026-07-17 16:40:00,1
KC3MN,FN21CI,41.354,-75.792,504,2026-07-16 17:02:00,2026-07-17 16:56:00,2
KC3RYJ,FN10NG,40.271,-76.875,34,2026-07-16 22:48:00,2026-07-16 23:04:00,1
KC3YBO,FN00NH,40.312,-78.875,90,2026-07-16 20:10:00,2026-07-17 16:56:00,2
KC4T,EM73TS,33.771,-84.375,27,2026-07-17 01:44:00,2026-07-17 09:26:00,1
KC5HHQ,EM13KE,33.188,-97.125,134,2026-07-16 17:42:00,2026-07-17 03:10:00,2
KC5YOD,EM13RA,33.021,-96.542,4,2026-07-16 19:58:00,2026-07-17 02:40:00,2
KC6HAI,DM43CO,33.604,-111.792,63,2026-07-16 17:18:00,2026-07-17 15:56:00,2
KC8QDR,EN91MH,41.312,-80.958,4412,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KC8WJD,EN82,42.479,-83.042,12,2026-07-17 04:04:00,2026-07-17 04:16:00,1
KC9EP,EM67FX,37.979,-87.542,72,2026-07-17 00:16:00,2026-07-17 16:56:00,1
KC9OAN,EN51XW,41.938,-88.042,4,2026-07-17 03:06:00,2026-07-17 03:20:00,1
KC9UXC,EM20FC,30.104,-95.542,81,2026-07-17 03:32:00,2026-07-17 04:14:00,1
KD0TBA,DN81LB,41.062,-103.042,312,2026-07-16 17:00:00,2026-07-17 16:56:00,2
KD2ABL,FN32DP,42.646,-73.708,215,2026-07-16 21:52:00,2026-07-17 03:20:00,2
KD2CLR,FN13GB,43.062,-77.458,4838,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD2FFR,FM29WX,39.979,-74.125,3160,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KD2KQM,FN30DQ,40.688,-73.708,928,2026-07-16 17:34:00,2026-07-17 16:08:00,2
KD2LZI,FN22VT,42.812,-74.208,7008,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD2M,EL87SG,27.271,-82.458,18911,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD2OM,FN12GX,42.979,-77.458,45140,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD2UBX,FN23QC,43.104,-74.625,4494,2026-07-16 17:22:00,2026-07-17 16:52:00,2
KD3ALD,FN21NI,41.354,-74.875,22195,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD3BXY,FN00AK,40.438,-79.958,406,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD4ADC,EM74DK,34.438,-85.708,4777,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD4OKR,FM05ON,35.562,-78.792,12449,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD5DFL,EM31TJ,31.396,-92.375,248,2026-07-17 13:22:00,2026-07-17 15:00:00,1
KD5QLM,EM13LB,33.062,-97.042,8308,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD5YOU,EL29DP,29.646,-95.708,34,2026-07-16 19:42:00,2026-07-16 23:46:00,1
KD6EKQ,DM12JU,32.854,-117.208,1496,2026-07-16 17:00:00,2026-07-17 16:52:00,2
KD6MXY,DN42,42.479,-111.042,10403,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD7EFG,DN31UO,41.604,-112.292,41005,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD7EFG-1,DN31UO,41.604,-112.292,54659,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD7HGL,CN87TS,47.771,-122.375,5535,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD7RR,DN40,40.479,-111.042,12,2026-07-16 17:18:00,2026-07-16 17:20:00,1
KD7RR,DN40GL,40.479,-111.458,1,2026-07-16 17:20:00,2026-07-16 17:20:00,1
KD8TAA,EN72BV,42.896,-85.875,8,2026-07-16 19:22:00,2026-07-16 19:58:00,1
KD8VAX,EN82LN,42.562,-83.042,539,2026-07-16 19:04:00,2026-07-17 03:32:00,2
KD9JWC,FN34TX,44.979,-72.375,2765,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KD9KHZ,EN53WA,43.021,-88.125,564,2026-07-16 17:00:00,2026-07-17 16:56:00,2
KD9NYE,EN50ER,40.729,-89.625,1783,2026-07-16 17:04:00,2026-07-17 16:56:00,2
KD9PAH,EN51WU,41.854,-88.125,4115,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KE0OSV,EM17HQ,37.688,-97.375,1725,2026-07-16 23:10:00,2026-07-17 16:56:00,2
KE0QXI,EN16OW,46.938,-96.792,8,2026-07-16 17:00:00,2026-07-16 17:00:00,1
KE0TCF,EN00IN,40.562,-99.292,10,2026-07-16 19:42:00,2026-07-17 16:52:00,2
KE2BNE,FN33EH,43.312,-73.625,38,2026-07-16 17:00:00,2026-07-17 14:56:00,2
KE2EFX,FN30LT,40.812,-73.042,140,2026-07-16 17:04:00,2026-07-17 16:54:00,2
KE2IHO,FN21QA,41.021,-74.625,8,2026-07-17 04:44:00,2026-07-17 04:44:00,1
KE4IDO,FM18,38.479,-77.042,4,2026-07-17 01:08:00,2026-07-17 09:06:00,1
KE4PDS,FM18JU,38.854,-77.208,423,2026-07-16 18:48:00,2026-07-17 00:56:00,2
KE5HPY,EL29,29.479,-95.042,317,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KE6GG,CM87SQ,37.688,-122.458,531,2026-07-16 17:00:00,2026-07-17 16:14:00,2
KE7EX,FM18FS,38.771,-77.542,261,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KE7ZXJ,CN95FO,45.604,-121.542,2290,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KE8KYP,EL99,29.479,-81.042,254,2026-07-16 18:56:00,2026-07-17 16:58:00,2
KE8MYP,EM79TI,39.354,-84.375,4966,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KE8TTQ,EM88BU,38.854,-83.875,89,2026-07-17 16:26:00,2026-07-17 16:58:00,1
KE8VOX,EN81SJ,41.396,-82.458,4149,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KE8XH,EN82HJ,42.396,-83.375,30,2026-07-17 04:12:00,2026-07-17 04:34:00,1
KE9DR,EM34QP,34.646,-92.625,5,2026-07-17 15:58:00,2026-07-17 15:58:00,1
KF0MIG,EN42GM,42.521,-91.458,384,2026-07-16 23:16:00,2026-07-17 14:04:00,2
KF0NJY,EN34,44.479,-93.042,52,2026-07-16 23:28:00,2026-07-17 11:44:00,2
KF0RUU,EN34GV,44.896,-93.458,2,2026-07-17 02:46:00,2026-07-17 02:58:00,1
KF0TUA,EN34NU,44.854,-92.875,295,2026-07-17 03:34:00,2026-07-17 16:56:00,1
KF0WXX,EN10,40.479,-97.042,1680,2026-07-17 05:06:00,2026-07-17 12:45:00,1
KF2AT,FN30AS,40.771,-73.958,1,2026-07-17 16:26:00,2026-07-17 16:26:00,1
KF4JU,EL87PT,27.812,-82.708,315,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KF4RAL,FL17FK,27.438,-77.542,421,2026-07-16 17:22:00,2026-07-17 16:58:00,2
KF5GCF,EM35SB,35.062,-92.458,727,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KF6ZEO,CM87SR,37.729,-122.458,4629,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KF7BXH,DM09,39.479,-119.042,29,2026-07-16 17:00:00,2026-07-16 22:46:00,1
KF8AZN,EN72BM,42.521,-85.875,1858,2026-07-17 02:38:00,2026-07-17 16:58:00,1
KF8EEZ/0,EM79VR,39.729,-84.208,4638,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KF8ETQ,EN82MM,42.521,-82.958,389,2026-07-16 17:10:00,2026-07-17 16:48:00,2
KF9ET,EM69RD,39.146,-86.542,1328,2026-07-16 17:06:00,2026-07-17 16:58:00,2
KF9KV,EN52ET,42.812,-89.625,4759,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KFS,CM87TJ,37.396,-122.375,28586,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KFS/NW,CM87TJ,37.396,-122.375,7791,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KFS/OMNI,CM87TJ,37.396,-122.375,15920,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KFS/SE,CM87TJ,37.396,-122.375,25305,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KFS/SW,CM87TJ,37.396,-122.375,862,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KG0D,CN88KA,48.021,-123.125,11286,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG5ABO,EM12HP,32.646,-97.375,3145,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG5GNQ,EM79CU,39.854,-85.792,258,2026-07-16 18:02:00,2026-07-17 16:50:00,2
KG5RF,EL89UC,29.104,-82.292,45,2026-07-16 20:46:00,2026-07-16 21:30:00,1
KG5VWO,EM40OH,30.312,-90.792,7923,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG5YSK,EM26,36.479,-95.042,2367,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG5YSK,EM26AD,36.146,-95.958,8,2026-07-17 15:30:00,2026-07-17 16:54:00,1
KG6IQH/SDR,CM96BN,36.562,-121.875,1800,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG6JMO,DM13IE,33.188,-117.292,3400,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG6NFJ,EM79WP,39.646,-84.125,6886,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KG7LR,DN30,40.479,-113.042,1260,2026-07-16 22:14:00,2026-07-17 16:58:00,2
KG7NI,CN85QI,45.354,-122.625,12,2026-07-17 04:06:00,2026-07-17 04:08:00,1
KG9IV,EN44IX,44.979,-91.292,1304,2026-07-17 14:08:00,2026-07-17 16:58:00,1
KH6FA,BK29CB,19.062,-155.792,764,2026-07-16 23:36:00,2026-07-17 03:36:00,2
KH6KI,EN51WQ,41.688,-88.125,147,2026-07-17 06:04:00,2026-07-17 16:56:00,1
KI4FBL,EM88PK,38.438,-82.708,5217,2026-07-16 17:04:00,2026-07-17 16:58:00,2
KI4TWB/0,EM72HP,32.646,-85.375,3123,2026-07-16 17:08:00,2026-07-17 16:58:00,2
KI5HBO,EM00,30.479,-99.042,74,2026-07-16 17:58:00,2026-07-16 19:02:00,1
KI5MQY,EM13QA,33.021,-96.625,879,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KI5SWA,EM10EM,30.521,-97.625,2,2026-07-17 04:08:00,2026-07-17 04:10:00,1
KI5UCP,EL17HR,27.729,-97.375,2691,2026-07-16 21:42:00,2026-07-17 15:00:00,2
KI6IHV,CM88OI,38.354,-122.792,816,2026-07-16 17:01:00,2026-07-17 16:59:00,2
KI7BEQ,DN40BS,40.771,-111.875,506,2026-07-16 17:00:00,2026-07-17 16:54:00,2
KI7OXA,DM41MW,31.938,-110.958,1963,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KJ4IR,EM90CG,30.271,-81.792,874,2026-07-16 20:12:00,2026-07-17 16:58:00,2
KJ5BT,EM04HX,34.979,-99.375,1232,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KJ5HTG,EM13PB,33.062,-96.708,17,2026-07-16 23:08:00,2026-07-16 23:18:00,1
KJ5JUL,EM13,33.479,-97.042,44,2026-07-16 23:04:00,2026-07-17 00:26:00,2
KJ5KVV,CM87,37.479,-123.042,1,2026-07-16 21:16:00,2026-07-16 21:16:00,1
KJ5MTR,EM10EM,30.521,-97.625,1925,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KJ5NWU,EM13PA,33.021,-96.708,71,2026-07-17 10:34:00,2026-07-17 11:32:00,1
KJ6EI/VE7,CN88FU,48.854,-123.542,7408,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KJ6MKI,CM88OI,38.354,-122.792,21116,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KJ7ABK,DM26KA,36.021,-115.125,1305,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KK1D,FN31VI,41.354,-72.208,6349,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KK4GKF,CN87US,47.771,-122.292,3634,2026-07-16 17:04:00,2026-07-17 16:58:00,2
KK4MBI,FM08XA,38.021,-78.042,86,2026-07-17 02:36:00,2026-07-17 11:04:00,1
KK4NLK,EM84BF,34.229,-83.875,2313,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KK4UNE,FM15KB,35.062,-77.125,41,2026-07-16 18:56:00,2026-07-17 16:50:00,2
KK6PXP,CM87VT,37.812,-122.208,2193,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KK6TG,CM88QL,38.479,-122.625,131,2026-07-16 17:12:00,2026-07-17 16:42:00,2
KK6UC,DM12JV,32.896,-117.208,2805,2026-07-16 17:06:00,2026-07-17 16:54:00,2
KK6UE,DM04NE,34.188,-118.875,21,2026-07-16 21:18:00,2026-07-16 21:46:00,1
KK7IXU,CN88NO,48.604,-122.875,25767,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KK7SB,DN40CO,40.604,-111.792,3108,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KL3RR,BP51AD,61.146,-149.958,4330,2026-07-16 17:00:00,2026-07-17 16:56:00,2
KL5E,AP92XV,62.896,-160.042,618,2026-07-16 17:30:00,2026-07-17 16:36:00,2
KL5SE,BP54XS,64.771,-148.042,2096,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KL7L,BP51IP,61.646,-149.292,8103,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KL7QN,BP51DC,61.104,-149.708,1330,2026-07-16 17:08:00,2026-07-17 16:56:00,2
KM0R,DM43EH,33.312,-111.625,8523,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KM3T-3,FN42ET,42.812,-71.625,7379,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KM4BLG/SWL,EM85QM,35.521,-82.625,334,2026-07-16 18:28:00,2026-07-17 16:54:00,2
KM4MZA,EM78QE,38.188,-84.625,5150,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KM4QXW,EM74QB,34.062,-84.625,589,2026-07-16 17:06:00,2026-07-17 16:54:00,2
KM4RK,EM93TD,33.146,-80.375,6469,2026-07-17 01:44:00,2026-07-17 14:36:00,1
KM4UDX,FM18IW,38.938,-77.292,6218,2026-07-16 17:20:00,2026-07-17 16:58:00,2
KM7CHT,CN85QL,45.479,-122.625,341,2026-07-17 03:00:00,2026-07-17 16:58:00,1
KM7GPK,DN40EN,40.562,-111.625,1894,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KM7GZN,CN97AN,47.562,-121.958,46,2026-07-17 05:22:00,2026-07-17 06:00:00,1
KN0CK,EN90VG,40.271,-80.208,223,2026-07-16 23:38:00,2026-07-17 02:10:00,2
KN4RQD,FM18,38.479,-77.042,548,2026-07-16 23:26:00,2026-07-17 07:08:00,2
KN4RQD,FM18FG,38.271,-77.542,1,2026-07-16 23:58:00,2026-07-16 23:58:00,1
KN4RQD,FM18IU,38.854,-77.292,4,2026-07-17 01:14:00,2026-07-17 05:42:00,1
KN6NW,DM33,33.479,-113.042,24,2026-07-16 20:24:00,2026-07-17 16:54:00,2
KN6NW,DM33VQ,33.688,-112.208,1,2026-07-17 14:28:00,2026-07-17 14:28:00,1
KO6LJF,CM96CV,36.896,-121.792,2116,2026-07-17 01:04:00,2026-07-17 15:02:00,1
KP4MD,CM98IQ,38.688,-121.292,18241,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KP4USA,EL89VD,29.146,-82.208,32,2026-07-16 19:36:00,2026-07-17 16:00:00,2
KPH,CM88MC,38.104,-122.958,7123,2026-07-16 17:08:00,2026-07-17 15:34:00,2
KPH2,CM88MC,38.104,-122.958,34547,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KQ2Y,FN31GN,41.562,-73.458,12153,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KQ4OYI,EM64OG,34.271,-86.792,16,2026-07-16 17:48:00,2026-07-16 18:24:00,1
KQ4PLL,EM63UM,33.521,-86.292,1591,2026-07-16 17:06:00,2026-07-17 16:58:00,2
KQ9RSS,EM59NU,39.854,-88.875,26555,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KR4DBJ,EM56NI,36.354,-88.875,1238,2026-07-16 17:00:00,2026-07-17 16:56:00,2
KR4HKQ,EM84,34.479,-83.042,5,2026-07-16 21:32:00,2026-07-16 21:34:00,1
KR4NJ,FM05OV,35.896,-78.792,1074,2026-07-16 19:38:00,2026-07-17 12:52:00,2
KR4VJ,EM66,36.479,-87.042,1171,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KR8MER,EN71XA,41.021,-84.042,913,2026-07-16 17:04:00,2026-07-17 16:44:00,2
KU4A,EM78,38.479,-85.042,2378,2026-07-16 22:26:00,2026-07-17 16:58:00,2
KU4A,EM78CH,38.312,-85.792,3,2026-07-17 02:22:00,2026-07-17 09:02:00,1
KU4BY,FM16VF,36.229,-76.208,2486,2026-07-16 17:02:00,2026-07-17 16:58:00,2
KU9Z,EN62DA,42.021,-87.708,84,2026-07-16 18:02:00,2026-07-17 04:48:00,2
KV0S,EM38TV,38.896,-92.375,25785,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KV1E,EN41LK,41.438,-91.042,939,2026-07-17 03:10:00,2026-07-17 13:24:00,1
KW4TN,EM75VU,35.854,-84.208,441,2026-07-16 17:06:00,2026-07-17 16:56:00,2
KW7MM,DM42MM,32.521,-110.958,25064,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KX4AZ/A,EM83HW,33.938,-83.375,7807,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KX4AZ/T,EN74GC,44.104,-85.458,43370,2026-07-16 17:00:00,2026-07-17 16:58:00,2
KX4O,FM18CP,38.646,-77.792,30516,2026-07-16 17:00:00,2026-07-17 16:58:00,2
