reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
KQ2Y,FN31GN,41.562,-73.458,82174,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KQ4ESQ,EM63VN,33.562,-86.208,87,2026-07-11 05:56:00,2026-07-11 06:22:00,1
KQ4NWD,EM60RT,30.812,-86.542,253,2026-07-11 15:34:00,2026-07-15 06:02:00,2
KQ4OYI,EM64OG,34.271,-86.792,167,2026-07-14 16:32:00,2026-07-16 18:24:00,2
KQ4PAK,FM18GL,38.479,-77.458,20,2026-07-14 23:46:00,2026-07-14 23:46:00,1
KQ4PLL,EM63UM,33.521,-86.292,10847,2026-07-10 17:02:00,2026-07-17 16:58:00,8
KQ4VPE,EL98FM,28.521,-81.542,36,2026-07-11 06:28:00,2026-07-11 07:00:00,1
KQ4YTA,EM95OI,35.354,-80.792,367,2026-07-13 02:08:00,2026-07-15 23:30:00,2
KQ4ZNB,FM05WS,35.771,-78.125,819,2026-07-14 19:40:00,2026-07-15 19:18:00,2
KQ9RSS,EM59NU,39.854,-88.875,131581,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KR1ATC,FM05SP,35.646,-78.458,370,2026-07-11 20:02:00,2026-07-11 20:42:00,1
KR4CMR,EL97,27.479,-81.042,210,2026-07-16 12:44:00,2026-07-16 15:28:00,1
KR4CSE,EM70DE,30.188,-85.708,28278,2026-07-10 17:00:00,2026-07-15 02:18:00,6
KR4CWL,FM05DM,35.521,-79.708,353,2026-07-12 05:26:00,2026-07-12 06:44:00,1
KR4DBJ,EM56NI,36.354,-88.875,7132,2026-07-10 17:00:00,2026-07-17 16:56:00,8
KR4EJX,FM18FR,38.729,-77.542,11,2026-07-15 17:53:00,2026-07-15 18:09:00,1
KR4EZM,EM80BS,30.771,-83.875,103,2026-07-10 17:00:00,2026-07-10 19:04:00,1
KR4FJQ,FM08XX,38.979,-78.042,650,2026-07-11 15:32:00,2026-07-11 20:40:00,1
KR4FPC,EL98BW,28.938,-81.875,30,2026-07-13 15:50:00,2026-07-13 16:04:00,1
KR4GPI,FM08UG,38.271,-78.292,139,2026-07-10 17:06:00,2026-07-12 21:50:00,3
KR4HCH,FM05QR,35.729,-78.625,59,2026-07-10 17:58:00,2026-07-11 12:46:00,2
KR4HKQ,EM84,34.479,-83.042,5,2026-07-16 21:32:00,2026-07-16 21:34:00,1
KR4IQW,EM85MM,35.521,-82.958,72,2026-07-12 16:04:00,2026-07-12 16:38:00,1
KR4JUQ,EM78,38.479,-85.042,311,2026-07-15 04:06:00,2026-07-15 07:54:00,1
KR4JUQ,EM78CH,38.312,-85.792,4,2026-07-15 05:00:00,2026-07-15 07:30:00,1
KR4LHQ,FM17,37.479,-77.042,7,2026-07-16 13:24:00,2026-07-16 13:36:00,1
KR4LRY,EM96KD,36.146,-81.125,2,2026-07-13 22:14:00,2026-07-13 22:14:00,1
KR4MIQ,EM92WW,32.938,-80.125,1,2026-07-13 17:50:00,2026-07-13 17:50:00,1
KR4NJ,FM05OV,35.896,-78.792,1515,2026-07-11 11:26:00,2026-07-17 12:52:00,4
KR4VJ,EM66,36.479,-87.042,7041,2026-07-10 17:02:00,2026-07-17 16:58:00,8
KR8MER,EN71XA,41.021,-84.042,8638,2026-07-10 17:06:00,2026-07-17 16:44:00,8
KS0TRADE,KO11IF,51.229,22.708,78,2026-07-16 14:34:00,2026-07-16 15:00:00,1
KT6DIB,CM98UA,38.021,-120.292,17,2026-07-10 20:20:00,2026-07-10 21:06:00,1
KU4A,EM78,38.479,-85.042,3825,2026-07-15 22:52:00,2026-07-17 16:58:00,3
KU4A,EM78CH,38.312,-85.792,4,2026-07-16 04:42:00,2026-07-17 09:02:00,2
KU4BY,FM16VF,36.229,-76.208,15848,2026-07-10 17:06:00,2026-07-17 16:58:00,8
KU4SD,EM84GA,34.021,-83.458,15,2026-07-16 08:02:00,2026-07-16 08:10:00,1
KU9Z,EN62DA,42.021,-87.708,1213,2026-07-10 18:02:00,2026-07-17 04:48:00,8
KV0S,EM38TV,38.896,-92.375,142062,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KV1E,EN41LK,41.438,-91.042,7359,2026-07-12 02:56:00,2026-07-17 13:24:00,6
KV4LP,EL95UX,25.979,-80.292,991,2026-07-11 18:06:00,2026-07-15 03:48:00,5
KW4TN,EM75VU,35.854,-84.208,3060,2026-07-10 17:02:00,2026-07-17 16:56:00,8
KW7MM,DM42MM,32.521,-110.958,173387,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KX4AZ/A,EM83HW,33.938,-83.375,45764,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KX4AZ/T,EN74GC,44.104,-85.458,269399,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KX4O,FM18CP,38.646,-77.792,186193,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KX4TH,DM78PW,38.938,-104.708,4667,2026-07-10 17:16:00,2026-07-17 16:46:00,8
KX7VHF,CN87TN,47.562,-122.375,180,2026-07-16 05:08:00,2026-07-16 06:30:00,1
KY4GM,EM84,34.479,-83.042,73,2026-07-17 13:04:00,2026-07-17 13:44:00,1
KY4HL,FM03SV,33.896,-78.458,10,2026-07-11 23:05:00,2026-07-11 23:17:00,1
KZ4IK,FM08VI,38.354,-78.208,27642,2026-07-10 17:00:00,2026-07-17 16:58:00,8
KZ4KC,EL89SP,29.646,-82.458,12,2026-07-12 13:56:00,2026-07-12 14:00:00,1
KZ4MR/A,FM19FC,39.104,-77.542,7,2026-07-11 00:48:00,2026-07-17 12:52:00,5
KZ5MH,EM75,35.479,-85.042,106,2026-07-12 17:56:00,2026-07-12 18:32:00,1
LA1DPA,JP88DT,68.812,16.292,157,2026-07-10 19:48:00,2026-07-13 21:02:00,2
LA1LLA,JP65GJ,65.396,12.542,1,2026-07-11 18:46:00,2026-07-11 18:46:00,1
LA1PLA,JP32NT,62.812,7.125,1210,2026-07-10 17:00:00,2026-07-11 08:18:00,2
LA1ZM,JO38IG,58.271,6.708,35901,2026-07-10 17:00:00,2026-07-13 05:48:00,4
LA3FY/2,JP40FJ,60.396,8.458,40507,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LA3JJ,JO59DN,59.562,10.292,2,2026-07-13 05:38:00,2026-07-13 05:38:00,1
LA3JJ/1,JO59BH,59.312,10.125,6250,2026-07-10 17:02:00,2026-07-17 16:58:00,8
LA3JJ/2,JO59DN,59.562,10.292,1273,2026-07-13 05:50:00,2026-07-17 16:58:00,5
LA3RLA,JP53HK,63.438,10.625,12,2026-07-12 20:00:00,2026-07-12 20:32:00,1
LA4CIA,JO48OX,58.979,9.208,1701,2026-07-10 17:00:00,2026-07-11 12:16:00,2
LA4ZCA,JO59JX,59.979,10.792,49,2026-07-12 14:44:00,2026-07-12 14:46:00,1
LA6IMA,JP32KT,62.812,6.875,4951,2026-07-10 17:00:00,2026-07-17 16:54:00,8
LA6NCA,JP21PU,61.854,5.292,12,2026-07-14 17:34:00,2026-07-14 17:34:00,1
LA7QTA,JO59HP,59.646,10.625,2079,2026-07-16 18:54:00,2026-07-17 14:38:00,2
LA9KMA,JO32BE,52.188,6.125,31620,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LA9RKA,JP65VV,65.896,13.792,4408,2026-07-10 19:06:00,2026-07-17 09:10:00,8
LA9RY,JO29PT,59.812,5.292,41,2026-07-17 14:04:00,2026-07-17 16:26:00,1
LB1CK,JO59,59.479,10.958,13,2026-07-14 11:04:00,2026-07-14 11:28:00,1
LB5CK,JO38BV,58.896,6.125,1,2026-07-14 14:12:00,2026-07-14 14:12:00,1
LB5MA,JP20KT,60.812,4.875,245,2026-07-14 04:30:00,2026-07-14 07:10:00,1
LB5SJ,JO59KW,59.938,10.875,4,2026-07-12 14:38:00,2026-07-12 14:48:00,1
LB8LH,JP20QI,60.354,5.375,60,2026-07-15 08:48:00,2026-07-15 09:54:00,1
LLN201,DO23UV,53.896,-114.292,1813,2026-07-11 05:00:00,2026-07-17 10:24:00,7
LU/YV7MAE,GF05PI,-34.646,-58.708,14,2026-07-11 22:10:00,2026-07-12 22:10:00,2
LU1140SWL,GF05SJ,-34.604,-58.458,6,2026-07-10 23:04:00,2026-07-16 19:16:00,3
LU1ESY,GF05QI,-34.646,-58.625,1,2026-07-16 17:06:00,2026-07-16 17:06:00,1
LU1ESY8,GF05QI,-34.646,-58.625,2,2026-07-16 17:14:00,2026-07-16 17:16:00,1
LU1ESY9,GF05QI,-34.646,-58.625,25,2026-07-17 02:00:00,2026-07-17 14:58:00,1
LU1HKO,FF78VN,-31.438,-64.208,81,2026-07-13 00:20:00,2026-07-15 00:10:00,3
LU3JIJ,GF06IV,-33.104,-59.292,443,2026-07-10 17:28:00,2026-07-17 16:50:00,8
LU5AKF,GF05,-34.521,-59.042,22,2026-07-11 23:06:00,2026-07-12 05:06:00,2
LU5HBX,FF78VO,-31.396,-64.208,1211,2026-07-10 17:00:00,2026-07-17 16:50:00,8
LU7AA,GF05RK,-34.562,-58.542,1,2026-07-16 21:11:00,2026-07-16 21:11:00,1
LU8ANS,GF05SJ,-34.604,-58.458,6,2026-07-17 13:28:00,2026-07-17 14:10:00,1
LU8MIL,FF57,-32.521,-69.042,12300,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LU8SAM,FG60OO,-29.396,-66.792,65,2026-07-12 14:04:00,2026-07-16 20:50:00,5
LW6DLS,GF05QF,-34.771,-58.625,616,2026-07-10 21:40:00,2026-07-17 16:46:00,8
LW8EXS,GF05HI,-34.646,-59.375,53,2026-07-12 16:00:00,2026-07-12 19:14:00,1
LX1LC,JN39EP,49.646,6.375,85688,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LX2JV,JN29VT,49.812,5.792,26011,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LY1WS,KO25DA,55.021,24.292,1077,2026-07-13 09:06:00,2026-07-14 12:02:00,2
LY3FF-11,KO25HA,55.021,24.625,27137,2026-07-10 17:00:00,2026-07-17 16:58:00,8
LY6AK,KO14XV,54.896,23.958,16,2026-07-17 13:14:00,2026-07-17 13:38:00,1
LYA56,KO14XW,54.938,23.958,40,2026-07-16 07:30:00,2026-07-16 08:24:00,1
LZ1BM,KN12PQ,42.688,23.292,2,2026-07-11 10:38:00,2026-07-11 10:40:00,1
LZ2FDI,KN22JV,42.896,24.792,5,2026-07-15 07:46:00,2026-07-15 09:10:00,1
LZ2RKG,KN12QR,42.729,23.375,5147,2026-07-10 17:00:00,2026-07-14 05:52:00,5
LZ2RKG,KN33NF,43.229,27.125,4845,2026-07-10 22:10:00,2026-07-13 14:56:00,4
M0AAA,IO91OK,51.438,-0.792,2786,2026-07-10 17:02:00,2026-07-17 16:58:00,8
M0EYT,IO80XS,50.771,-2.042,490,2026-07-10 17:10:00,2026-07-17 15:22:00,8
M0GUC,IO82WL,52.479,-2.125,55,2026-07-12 07:06:00,2026-07-17 14:46:00,5
M0HGU,JO02OP,52.646,1.208,20651,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M0HTB,IO81TJ,51.396,-2.375,750,2026-07-10 18:22:00,2026-07-15 14:14:00,6
M0JBM,IO81VU,51.854,-2.208,2173,2026-07-11 08:16:00,2026-07-14 08:34:00,3
M0JLY,IO81WT,51.812,-2.125,1,2026-07-13 02:32:00,2026-07-13 02:32:00,1
M0JLY,IO81WV,51.896,-2.125,1160,2026-07-10 17:00:00,2026-07-17 16:52:00,8
M0JYE,JO02PP,52.646,1.292,115,2026-07-16 12:20:00,2026-07-16 13:22:00,1
M0KNC,IO91,51.479,-1.042,419,2026-07-12 14:58:00,2026-07-14 13:16:00,3
M0KNC,IO91IB,51.062,-1.292,355,2026-07-17 08:44:00,2026-07-17 16:58:00,1
M0KNC-AUTO,IO91IB,51.062,-1.292,428,2026-07-10 17:26:00,2026-07-17 16:58:00,8
M0KNC-RX,IO91HB,51.062,-1.375,635,2026-07-11 00:14:00,2026-07-17 08:58:00,7
M0LHI,IO92MF,52.229,-0.958,7,2026-07-12 02:18:00,2026-07-15 19:08:00,3
M0LHJ,IO82LU,52.854,-3.042,78,2026-07-11 17:00:00,2026-07-11 18:10:00,1
M0LLP,IO87WC,57.104,-2.125,6947,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M0LTE,IO91ML,51.479,-0.958,33345,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M0OAJ,JO02QT,52.812,1.375,31,2026-07-17 13:42:00,2026-07-17 14:00:00,1
M0PPP,IO93GM,53.521,-1.458,10,2026-07-11 16:48:00,2026-07-11 16:56:00,1
M0PWX,JO01IJ,51.396,0.708,21213,2026-07-10 17:02:00,2026-07-17 16:58:00,8
M0RBD,IO92OA,52.021,-0.792,828,2026-07-13 13:52:00,2026-07-15 14:08:00,3
M0TXP,IO83ML,53.479,-2.958,2616,2026-07-11 12:58:00,2026-07-13 11:56:00,3
M0UNI,IO82RW,52.938,-2.542,5839,2026-07-11 06:48:00,2026-07-17 16:08:00,5
M0VNP,IO81RL,51.479,-2.542,520,2026-07-12 09:22:00,2026-07-17 08:56:00,6
M0VOB-SDR,IO93DT,53.812,-1.708,6096,2026-07-10 17:12:00,2026-07-17 16:52:00,8
M0WHU,JO01IN,51.562,0.708,31685,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M0WJL,JO01DL,51.479,0.292,30,2026-07-16 13:18:00,2026-07-16 14:26:00,1
M0WMG,IO95EA,55.021,-1.625,6517,2026-07-12 11:22:00,2026-07-17 16:54:00,6
M0XDC,JO01DQ,51.688,0.292,4625,2026-07-10 17:04:00,2026-07-12 07:58:00,3
M0XFO,IO93CU,53.854,-1.792,2018,2026-07-13 06:02:00,2026-07-17 16:30:00,5
M1EVN,JO01,51.479,0.958,22,2026-07-13 06:50:00,2026-07-13 07:40:00,1
M1FHB,IO81XG,51.271,-2.042,8769,2026-07-11 13:20:00,2026-07-14 04:02:00,4
M1JKL,IO82TC,52.104,-2.375,3486,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M1MCL,IO93FQ,53.688,-1.542,10952,2026-07-10 17:46:00,2026-07-16 19:18:00,6
M3GBZ,IO84NV,54.896,-2.875,24,2026-07-13 10:55:00,2026-07-16 07:23:00,3
M5RJC,IO93FX,53.979,-1.542,116,2026-07-17 13:14:00,2026-07-17 14:12:00,1
M6GQU,IO92FM,52.521,-1.542,3843,2026-07-10 17:02:00,2026-07-17 16:58:00,8
M6JNA,IO92CJ,52.396,-1.792,2,2026-07-12 09:36:00,2026-07-12 09:36:00,1
M6VPN,IO94,54.479,-1.042,1534,2026-07-10 22:46:00,2026-07-14 05:40:00,4
M6VPN,IO94EX,54.979,-1.625,140,2026-07-10 22:46:00,2026-07-14 05:36:00,3
M6VPN,IO94LL,54.479,-1.042,70,2026-07-10 23:38:00,2026-07-11 10:14:00,2
M6XOF,IO91,51.479,-1.042,1718,2026-07-15 20:14:00,2026-07-17 16:54:00,3
M7AHJ,IO70WI,50.354,-4.125,143,2026-07-10 17:02:00,2026-07-11 07:22:00,2
M7ANY,IO93NB,53.062,-0.875,23,2026-07-17 14:54:00,2026-07-17 15:02:00,1
M7AZV,IO91WK,51.438,-0.125,2,2026-07-11 19:58:00,2026-07-13 12:04:00,2
M7BKP,IO90,50.479,-1.042,2,2026-07-12 15:06:00,2026-07-12 15:06:00,1
M7DYR,IO70,50.479,-5.042,271,2026-07-17 07:22:00,2026-07-17 15:00:00,1
M7DYR,IO70IC,50.104,-5.292,1448,2026-07-13 14:38:00,2026-07-15 09:08:00,3
M7EXT,JO02AG,52.271,0.042,7376,2026-07-10 17:02:00,2026-07-17 16:58:00,8
M7GAQ/RX,IO90WX,50.979,-0.125,3,2026-07-17 14:08:00,2026-07-17 16:12:00,1
M7IAF,JO01FR,51.729,0.458,501,2026-07-17 13:36:00,2026-07-17 16:58:00,1
M7KYX,IO70WJ,50.396,-4.125,6,2026-07-13 23:04:00,2026-07-13 23:12:00,1
M7LZT,IO83WM,53.521,-2.125,7599,2026-07-10 17:00:00,2026-07-17 16:56:00,8
M7NXS,IO93LX,53.979,-1.042,2782,2026-07-10 17:06:00,2026-07-17 16:56:00,8
M7SDJ,IO81PP,51.646,-2.708,8407,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M7UYT,IO91IF,51.229,-1.292,204,2026-07-11 10:18:00,2026-07-11 13:42:00,1
M7WWX,IO80XT,50.812,-2.042,10174,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M8KTP,IO93LE,53.188,-1.042,417,2026-07-11 12:58:00,2026-07-12 11:26:00,2
M8YRT,IO82QH,52.312,-2.625,110,2026-07-11 06:08:00,2026-07-13 07:40:00,3
M9ISW,IO90KT,50.812,-1.125,17,2026-07-10 18:12:00,2026-07-17 10:04:00,7
M9NAM,IO92AW,52.938,-1.958,350,2026-07-10 17:00:00,2026-07-16 14:12:00,3
M9PSY,IO86HA,56.021,-3.375,240859,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M9PSY-1,IO86HA,56.021,-3.375,226310,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M9PSY-2,IO86HA,56.021,-3.375,162945,2026-07-10 17:00:00,2026-07-17 16:58:00,8
M9TWM,IO93FJ,53.396,-1.542,21813,2026-07-10 17:00:00,2026-07-17 16:58:00,8
MA3265SWL,IO91,51.479,-1.042,122,2026-07-11 18:58:00,2026-07-11 19:16:00,1
MA3265SWL,IO91SI,51.354,-0.458,1,2026-07-11 19:10:00,2026-07-11 19:10:00,1
MD0WXN,IO74SH,54.312,-4.458,43,2026-07-16 15:46:00,2026-07-16 16:16:00,1
MI6KKN,IO65QE,55.188,-6.625,26,2026-07-16 17:24:00,2026-07-16 17:28:00,1
MI7GCZ,IO74AM,54.521,-5.958,12744,2026-07-11 08:54:00,2026-07-17 04:26:00,5
MM0CZM,IO75SW,55.938,-4.458,6,2026-07-17 14:30:00,2026-07-17 16:10:00,1
MM0YMG,IO85JV,55.896,-3.208,10,2026-07-14 13:20:00,2026-07-14 13:22:00,1
MM0ZBH,IO86IB,56.062,-3.292,10543,2026-07-12 20:50:00,2026-07-17 16:58:00,6
MM0ZFG/P,IO76LT,56.812,-5.042,94,2026-07-14 20:14:00,2026-07-14 20:40:00,1
MM5AES,IO85DV,55.896,-3.708,6,2026-07-15 09:12:00,2026-07-15 22:02:00,1
MM7BWK,IO85OK,55.438,-2.792,214,2026-07-14 22:42:00,2026-07-15 06:34:00,2
MM7YKZ,IO75TV,55.896,-4.375,603,2026-07-11 11:38:00,2026-07-17 12:10:00,6
MM7YTR,IO75XU,55.854,-4.042,539,2026-07-11 21:58:00,2026-07-13 22:16:00,3
MM8KZF,IO77VL,57.479,-4.208,479,2026-07-10 17:46:00,2026-07-17 13:32:00,7
MW0BYS,IO71MR,51.729,-4.958,2209,2026-07-14 21:08:00,2026-07-16 21:02:00,2
MW1CFN,IO73TH,53.312,-4.375,11,2026-07-17 15:38:00,2026-07-17 16:26:00,1
MW1MDH,IO83ME,53.188,-2.958,377,2026-07-10 22:12:00,2026-07-12 13:48:00,3
MW7EYC,IO81PP,51.646,-2.708,695,2026-07-11 11:58:00,2026-07-11 18:18:00,1
MW7SIF,IO72WO,52.604,-4.125,26787,2026-07-10 17:00:00,2026-07-17 16:58:00,8
MW9JEZ,IO81PR,51.729,-2.708,1,2026-07-12 19:14:00,2026-07-12 19:14:00,1
N0AQI,EM48OS,38.771,-90.792,929,2026-07-12 00:32:00,2026-07-14 01:20:00,3
N0BFQ,EN31CP,41.646,-93.792,5,2026-07-13 03:26:00,2026-07-13 03:26:00,1
N0CALL,DM03TU,33.854,-118.375,10,2026-07-17 13:46:00,2026-07-17 16:12:00,1
N0CALL,IM98JA,38.021,-1.208,2,2026-07-13 14:20:00,2026-07-14 13:54:00,2
N0CALL,IO92OB,52.062,-0.792,980,2026-07-10 18:30:00,2026-07-17 16:54:00,8
N0CALL,IO93US,53.771,-0.292,4,2026-07-17 14:28:00,2026-07-17 14:34:00,1
N0CALL,JN06EM,46.521,0.375,1911,2026-07-10 17:18:00,2026-07-17 09:38:00,8
N0CALL,JN97MA,47.021,19.042,288,2026-07-10 17:12:00,2026-07-15 19:54:00,6
N0CALL,JO22KV,52.896,4.875,303,2026-07-10 18:26:00,2026-07-17 16:18:00,7
N0CALL,JO53BJ,53.396,10.125,314,2026-07-10 20:56:00,2026-07-16 11:48:00,5
N0CALL12,EM12PT,32.812,-96.708,2089,2026-07-10 17:10:00,2026-07-16 19:52:00,7
N0CALL2FFC87,EN50MM,40.521,-88.958,1017,2026-07-10 17:06:00,2026-07-17 16:58:00,8
N0COQ,OL39EI,29.354,106.375,6922,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N0GQ,DM79PI,39.354,-104.708,6,2026-07-13 22:06:00,2026-07-17 12:06:00,4
N0HAQ,OL62TI,22.354,113.625,9120,2026-07-10 17:00:00,2026-07-17 16:52:00,8
N0KAM,DN84HA,44.021,-103.375,4384,2026-07-10 17:04:00,2026-07-17 16:58:00,8
N0KSU,EM19RF,39.229,-96.542,20815,2026-07-10 17:06:00,2026-07-17 16:58:00,8
N0LUF,DM78,38.479,-105.042,6497,2026-07-12 23:24:00,2026-07-15 19:22:00,4
N0LUF,DM78PS,38.771,-104.708,1742,2026-07-15 19:36:00,2026-07-17 16:58:00,2
N0LX,DM79,39.479,-105.042,330,2026-07-15 16:30:00,2026-07-16 05:42:00,2
N0LX,DM79OP,39.646,-104.792,3,2026-07-16 02:24:00,2026-07-16 03:34:00,1
N0NS,EN41EX,41.979,-91.625,726,2026-07-17 04:26:00,2026-07-17 16:58:00,1
N0QDS,EN35GA,45.021,-93.458,64745,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N0RAQ,CN87VQ,47.688,-122.208,13,2026-07-14 00:16:00,2026-07-14 01:42:00,1
N0STP,EN34KW,44.938,-93.125,4040,2026-07-13 03:54:00,2026-07-14 03:30:00,2
N0SYU,OL62NA,22.021,113.125,3411,2026-07-10 17:06:00,2026-07-17 16:40:00,8
N0UR,EN33IU,43.854,-93.292,36,2026-07-11 17:20:00,2026-07-17 16:56:00,3
N1GRL,EM92LG,32.271,-81.042,40,2026-07-11 02:44:00,2026-07-15 01:14:00,2
N1JMC,FM18QQ,38.688,-76.625,1792,2026-07-11 00:22:00,2026-07-11 05:58:00,1
N1LUK,FN31MJ,41.396,-72.958,3,2026-07-17 00:14:00,2026-07-17 00:22:00,1
N1NTE/1,FN32WB,42.062,-72.125,3,2026-07-14 17:28:00,2026-07-14 17:28:00,1
N1QWI,FN42JC,42.104,-71.208,35,2026-07-13 15:32:00,2026-07-14 19:50:00,2
N1RB,EN81DJ,41.396,-83.708,517,2026-07-12 21:16:00,2026-07-12 23:22:00,1
N1RWJ,FN41FR,41.729,-71.542,3267,2026-07-16 18:18:00,2026-07-17 12:00:00,2
N1SRC,DN23AI,43.354,-115.958,12084,2026-07-10 17:06:00,2026-07-14 05:26:00,5
N1UC,FM08LA,38.021,-79.042,39198,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N2AJX,FN13EB,43.062,-77.625,7006,2026-07-12 13:32:00,2026-07-17 16:58:00,6
N2BRJ,FM29KQ,39.688,-75.125,35612,2026-07-13 03:56:00,2026-07-17 16:58:00,5
N2CWV,FN21,41.479,-75.042,2,2026-07-11 19:40:00,2026-07-11 19:42:00,1
N2DED,FN20NH,40.312,-74.875,7844,2026-07-14 22:10:00,2026-07-17 16:58:00,4
N2EPE,FN13FB,43.062,-77.542,145337,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N2FRE,FN20ON,40.562,-74.792,31,2026-07-11 20:40:00,2026-07-11 20:48:00,1
N2KPQ,EM94QW,34.938,-80.625,25988,2026-07-10 17:02:00,2026-07-17 16:58:00,8
N2NFG,FN30,40.479,-73.042,33,2026-07-11 00:50:00,2026-07-11 00:54:00,1
N2OTO,EL96WI,26.354,-80.125,5014,2026-07-10 17:00:00,2026-07-17 16:56:00,8
N2UGS,FN02OX,42.979,-78.792,1100,2026-07-12 16:20:00,2026-07-17 02:28:00,6
N2YCH,FN31JG,41.271,-73.208,268788,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3AGE-0,FN30HW,40.938,-73.375,107572,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3AGE-2,FN30HW,40.938,-73.375,157657,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3AGE-4,FN30HW,40.938,-73.375,161700,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3CHX,FM06AA,36.021,-79.958,5900,2026-07-12 02:50:00,2026-07-17 14:52:00,6
N3EDS/K2,FM09JX,39.979,-79.208,395,2026-07-10 18:24:00,2026-07-17 14:48:00,8
N3EYQ,FN21XV,41.896,-74.042,22376,2026-07-10 17:00:00,2026-07-17 10:26:00,8
N3HXZ,EN90XI,40.354,-80.042,16,2026-07-16 15:58:00,2026-07-16 16:14:00,1
N3KMT,FN00LC,40.104,-79.042,176,2026-07-13 17:08:00,2026-07-13 18:04:00,1
N3LAG,FN20JQ,40.688,-75.208,45,2026-07-13 03:00:00,2026-07-13 03:04:00,1
N3MK,FM27HV,37.896,-75.375,100772,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3PK,EM84SS,34.771,-82.458,11741,2026-07-10 17:00:00,2026-07-17 16:58:00,8
N3VDY,FN20KX,40.979,-75.125,9,2026-07-16 17:42:00,2026-07-16 22:44:00,1
N3XO,FN20EJ,40.396,-75.625,11806,2026-07-10 17:00:00,2026-07-17 16:58:00,5
N3YPL,FM19HI,39.354,-77.375,43,2026-07-15 23:48:00,2026-07-16 20:48:00,2
N4AU,EM62VP,32.646,-86.208,5877,2026-07-10 19:46:00,2026-07-17 16:58:00,5
N4BQ,EM74UJ,34.396,-84.292,100,2026-07-12 22:10:00,2026-07-12 22:54:00,1
N4CTO,EM84,34.479,-83.042,124,2026-07-12 21:24:00,2026-07-12 21:54:00,1
N4DM,EM56IK,36.438,-89.292,89,2026-07-16 18:40:00,2026-07-17 00:30:00,2
N4EAC,FM18FW,38.938,-77.542,9,2026-07-16 18:22:00,2026-07-16 18:38:00,1
N4EER,FM06BC,36.104,-79.875,24,2026-07-12 19:10:00,2026-07-12 19:26:00,1
N4EF,EL98GP,28.646,-81.458,396,2026-07-13 10:28:00,2026-07-13 13:22:00,1
N4ETH,CM87SS,37.771,-122.458,11,2026-07-13 20:42:00,2026-07-13 21:56:00,1
N4FAF,FM19HA,39.021,-77.375,131,2026-07-12 17:58:00,2026-07-12 18:48:00,1
N4HFA,EL89VF,29.229,-82.208,132,2026-07-10 21:54:00,2026-07-10 22:46:00,1
N4IQV,EM96,36.479,-81.042,2434,2026-07-13 13:58:00,2026-07-14 01:30:00,2
N4IQV,EM96LW,36.938,-81.042,1,2026-07-13 18:38:00,2026-07-13 18:38:00,1
N4IRT,FM08,38.479,-79.042,673,2026-07-17 15:54:00,2026-07-17 16:58:00,1
N4JJS,FM05PN,35.562,-78.708,2053,2026-07-10 17:06:00,2026-07-17 16:56:00,8
N4MXZ,FM17FK,37.438,-77.542,5619,2026-07-14 23:26:00,2026-07-17 16:58:00,3
N4RTF,EM10,30.479,-97.042,227,2026-07-11 00:28:00,2026-07-11 03:36:00,1
N4RTF,EM10CI,30.354,-97.792,1,2026-07-11 00:34:00,2026-07-11 00:34:00,1
N4SRN,FM26,36.479,-75.042,32,2026-07-15 13:40:00,2026-07-15 21:52:00,1
N4SRN,FM26AV,36.896,-75.958,2098,2026-07-13 00:04:00,2026-07-17 16:58:00,4
N4TKW,EM96SK,36.438,-80.458,59,2026-07-12 16:28:00,2026-07-12 17:18:00,1
N4TTN,FM05PM,35.521,-78.708,64179,2026-07-10 17:00:00,2026-07-17 16:58:00,8
